"","Gene","PostInput_Counts","Mouse1_Counts","Mouse2_Counts","Mouse3_Counts","Mouse4_Counts","Mouse5_Counts","PostInput_log2NormCounts","Mouse1_log2NormCounts","Mouse2_log2NormCounts","Mouse3_log2NormCounts","Mouse4_log2NormCounts","Mouse5_log2NormCounts","Mouse1_L2FC","Mouse2_L2FC","Mouse3_L2FC","Mouse4_L2FC","Mouse5_L2FC","Mouse1_Zadj","Mouse2_Zadj","Mouse3_Zadj","Mouse4_Zadj","Mouse5_Zadj","Avg_Zadj"
"4107","CNAG_05556",345,372,102,171,70,132,8.69544391452931,9.67736711318147,7.81697725146056,8.63102760779217,6.97481572095676,8.06576076969818,0.981923198652158,-0.878466663068745,-0.0644163067371402,-1.72062819357255,-0.629683144831134,1.18442685409874,-0.771350918166224,0.347429934505268,-2.06831892946915,-0.374122223741248,-0.336387056554523
"4108","CNAG_05564",1174,315,469,164,566,343,10.4597485852159,9.43773511661682,10.0129809432394,8.57088241028901,9.98010473047457,9.44011532910097,-1.02201346859906,-0.446767641976464,-1.88886617492687,-0.479643854741305,-1.01963325611491,-0.633415213267034,-0.312460993716714,-1.05117591226285,-0.511365802052259,-0.814406986805974,-0.664564981620966
"4109","CNAG_05567",3276,1858,1502,1176,1922,2435,11.9395940814621,11.9963332087823,11.69124532976,11.4097342624796,11.7428309664515,12.2659711682785,0.0567391273202773,-0.248348751702052,-0.529859818982422,-0.196763115010528,0.326377086816466,0.345159549692963,-0.101544533130353,-0.00937461733065122,-0.156460394603978,0.705345996387669,0.15662520020313
"4110","CNAG_05568",2830,1955,1202,3314,3398,1751,11.7285186588428,12.0697337941138,11.3699062957885,12.9040776608265,12.5647256220306,11.7903428997638,0.341215135271003,-0.358612363054307,1.17555900198366,0.836206963187799,0.0618242409210517,0.603217832102883,-0.218753185016896,1.29798316529684,1.13951566524996,0.406644742810138,0.645721644088585
"4111","CNAG_05605",2699,1791,2761,1725,2367,1424,11.6601622175643,11.9433612541671,12.5693524528489,11.9622737881022,12.0432031949904,11.4922064923868,0.283199036602856,0.909190235284607,0.30211157053798,0.383040977426177,-0.167955725177514,0.550589370102601,1.12890295999038,0.628406705146346,0.57096844294173,0.147204842670951,0.605214464170401
"4112","CNAG_05606",2149,2,3,4,7,8,11.3315168076092,2.4320971787908,2.92655207069196,3.35762255582312,3.75258771080096,4.10250034274145,-8.89941962881838,-8.40496473691723,-7.97389425178607,-7.57892909680823,-7.22901646486774,-7.77928989772772,-8.77191140991544,-5.71590032833456,-9.4182101627721,-7.8252956511108,-7.90212148997212
"4113","CNAG_05608",2617,941,2000,1339,1936,1121,11.6156651328161,11.0151934047489,12.1042518806727,11.5969376095816,11.7532985388915,11.1471789848381,-0.600471728067134,0.488586747856628,-0.0187275232344621,0.137633406075494,-0.468486147977936,-0.251019740589424,0.681807430144903,0.382454519643348,0.263077300603803,-0.19211796342035,0.176840309276456
"4114","CNAG_05612",2268,128,118,40,310,183,11.4092425915751,8.14156314015558,8.02632720112264,6.54697180193573,9.11275003037707,8.53556513273143,-3.26767945141951,-3.38291539045244,-4.86227078963936,-2.29649256119802,-2.87367745884366,-2.67053852137184,-3.43354432409268,-3.33055949602254,-2.79080494326272,-2.90777069895506,-3.02664359674097
"4115","CNAG_05618",2471,1041,1090,1324,2522,1146,11.5328733826724,11.1608298830347,11.2288535459304,11.5806900476252,12.134690755897,11.1789858737516,-0.372043499637648,-0.304019836742016,0.0478166649528351,0.601817373224629,-0.353887508920781,-0.0438043880291315,-0.160722105373563,0.433466658858517,0.845447808220583,-0.062726963944262,0.202332201946429
"4116","CNAG_05628",1668,78,119,230,42,33,10.9661320393774,7.43023652642976,8.03845541331476,9.05773137141347,6.24547629141171,6.08182425665771,-3.5358955129476,-2.92767662606261,-1.9084006679639,-4.72065574796565,-4.88430778271966,-2.91384682934234,-2.94963198704644,-1.06615086808465,-5.83218776890048,-5.1779326251669,-3.58795001570816
"4117","CNAG_05648",2425,871,1484,1837,2119,1362,11.5057723551883,10.9037274205244,11.673856900586,12.0530070090112,11.8835670825087,11.4280068469111,-0.602044934663846,0.168084545397782,0.547234653822967,0.37779472732049,-0.0777655082771087,-0.252446852123883,0.341118143659813,0.816315720043192,0.564386437630565,0.249036787654943,0.343682047372926
"4118","CNAG_05665",2988,1588,1927,1067,2655,1188,11.8068742727642,11.7698536570475,12.0506208651397,11.26946054814,12.2088182696954,11.2308916669124,-0.037020615716763,0.243746592375441,-0.537413724624216,0.401943996931125,-0.575982605851806,0.260106759400978,0.421545824346749,-0.0151653692612761,0.594684387144194,-0.313490034143652,0.189536313497398
"4119","CNAG_05693",4450,1696,2293,2438,3597,1647,12.3813671611249,11.8647526058875,12.3014463657307,12.4612698112564,12.6468207546116,11.7020300906167,-0.516614555237359,-0.0799207953941306,0.0799026501315634,0.265453593486743,-0.679337070508149,-0.174949923158802,0.0774919908575153,0.458063468698412,0.423441967835933,-0.430185464318268,0.070772407982958
"4120","CNAG_05705",1730,187,321,233,256,100,11.0187589426951,8.68684482813173,9.46660993370208,9.07639260761955,8.83717520964361,7.66694482516735,-2.33191411456339,-1.55214900899305,-1.94236633507558,-2.18158373305151,-3.35181411752778,-1.82167257549686,-1.48746567803288,-1.09218862414474,-2.6466390148522,-3.44762510440258,-2.09911819938585
"4121","CNAG_05758",2633,530,601,765,802,1121,11.6244559361096,10.1875314914695,10.3704513123008,10.7896627206825,10.4824845122993,11.1471789848381,-1.43692444464017,-1.25400462380879,-0.834793215427176,-1.14197142381038,-0.47727695127152,-1.00979568415982,-1.17054243357873,-0.243133647150233,-1.34232953605692,-0.202043481155226,-0.793568956420185
"4122","CNAG_05766",2697,803,1891,1630,2180,1751,11.6590930929042,10.7865184583964,12.0234201309949,11.8805704625894,11.9245009456665,11.7903428997638,-0.872574634507803,0.364327038090702,0.221477369685209,0.265407852762321,0.131249806859671,-0.49785394351802,0.549721124546321,0.566593296771328,0.423384581000571,0.485031741468218,0.305375360053684
"4123","CNAG_05795",811,4410,2171,2519,1950,4169,9.92654844764878,13.2431570050325,12.2225857975876,12.5084145808415,11.7636907098964,13.0416289295375,3.31660855738373,2.29603734993882,2.58186613319271,1.83714226224763,3.1150804818887,3.30230279724758,2.6031017340725,2.37604478285845,2.39530052525946,3.85401444916741,2.90615285772108
"4124","CNAG_05819",37,9,100,885,173,120,5.50312675678303,4.37750425757999,7.78853604936919,10.999769914142,8.27331603703048,7.92879558709896,-1.12562249920304,2.28540929258615,5.49664315735901,2.77018928024745,2.42566883031592,-0.72740264184643,2.59180426014432,4.61048501555682,3.56591197235474,3.07561373357975,2.62328246795784
"4125","CNAG_05831",3307,823,2419,1247,4053,3982,11.9531783270948,10.821991052143,12.3786058931326,11.4942774749974,12.8189914604039,12.9754288135661,-1.13118727495179,0.425427566037778,-0.458900852097374,0.865813133309103,1.02225048647136,-0.732450647413096,0.61467011744076,0.0450218490762473,1.17665990447913,1.49104254070059,0.518988752856726
"4126","CNAG_05832",3888,1662,2037,1862,2209,1963,12.1866291295022,11.8355447317079,12.1306919092462,12.0725038969907,11.9435613569333,11.955179999213,-0.351084397794299,-0.0559372202559274,-0.114125232511496,-0.243067772568832,-0.231449130289144,-0.0247916429420795,0.102986190393461,0.309323546691193,-0.214554746920517,0.0755157265075676,0.049695814745925
"4127","CNAG_05871",3409,1326,2922,1631,1648,2898,11.9969929946476,11.5098051483683,12.6511046641993,11.8814550455912,11.5210088591564,12.5170601916101,-0.487187846279273,0.654111669551684,-0.115537949056417,-0.47598413549122,0.520067196962531,-0.148255911156161,0.857758069594971,0.308240571678285,-0.506774276475672,0.924037572017407,0.287001205131766
"4128","CNAG_05879",2373,1029,1015,1403,1677,2154,11.4745105800815,11.1441101450622,11.1260495545325,11.6642754120345,11.5461668162449,12.0891058582394,-0.330400435019261,-0.348461025548913,0.189764831953045,0.0716562361634114,0.614595278157978,-0.00602848626813717,-0.207962457511595,0.542282768177814,0.180301589566645,1.03076731161175,0.307872145115295
"4129","CNAG_05881",1285,28,138,138,231,131,10.5899960430404,5.96704940188957,8.25140641170665,8.32256947154841,8.68926559828249,8.05483075370421,-4.6229466411508,-2.33858963133372,-2.26742657149196,-1.90073044475788,-2.53516528933616,-3.89994948543864,-2.323440883297,-1.3413766972897,-2.2942772711368,-2.52556347286795,-2.47692156200602
"4130","CNAG_05898",274,78,20,3,225,157,8.36392492808951,7.43023652642976,5.49247532669167,2.98875301594462,8.6513909445954,8.31512975326801,-0.933688401659751,-2.87144960139784,-5.37517191214489,0.287466016505887,-0.0487951748215032,-0.553292410531249,-2.88986345888265,-3.72374459869786,0.45105900520641,0.281746603686064,-1.28681897184386
"4131","CNAG_05919",2888,1822,1024,1131,1298,2078,11.7577788097245,11.9681126432461,11.1387798690614,11.3534662300085,11.1767153666659,12.0372953729658,0.210333833521537,-0.618998940663122,-0.404312579715986,-0.581063443058662,0.279516563241252,0.484490758518203,-0.495540416603028,0.0868686974050168,-0.638607976083849,0.652436729477913,0.0179295585428513
"4132","CNAG_05924",2945,1192,1807,513,2595,1423,11.7859676380995,11.3561642245087,11.9578833834497,10.2135620984791,12.175847993642,11.4911933598885,-0.429803413590744,0.171915745350185,-1.57240553962041,0.389880355542523,-0.294774278210937,-0.0962004557828043,0.345190654763176,-0.80858021120874,0.57954920485357,0.00401658612523394,0.00479515575008705
"4133","CNAG_05938",2945,1427,1753,1326,1973,3497,11.7859676380995,11.615674690596,11.9141240446292,11.5828669904928,11.7806027052484,12.7880782326638,-0.17029294750343,0.128156406529778,-0.203100647606645,-0.00536493285103035,1.00211059456434,0.139210697615727,0.298675099470858,0.241115843130574,0.0836699510986856,1.46830299715427,0.446194917694022
"4134","CNAG_05964",2824,1751,2052,1720,2917,2174,11.7254575976802,11.9107833689127,12.1412743081617,11.958087042163,12.3445644218634,12.1024365024976,0.185325771232502,0.41581671048149,0.23262944448277,0.619106824183147,0.376978904817358,0.46180505771975,0.604453914566449,0.575142370816832,0.867139350892699,0.762479482965787,0.654204035392304
"4135","CNAG_05966",2458,2236,770,1187,2574,2128,11.5252658628204,12.2634431989461,10.7277055515103,11.4231612231739,12.1641280524554,12.0715898048824,0.738177336125641,-0.797560311310148,-0.102104639646564,0.638862189634958,0.546323942061962,0.963316332050736,-0.685348616025141,0.31853841839342,0.89192465805655,0.953683530462951,0.488422864587703
"4136","CNAG_05967",2560,276,1774,540,1024,406,11.583905254985,9.24734548537748,11.9312996329782,10.2875019272859,10.8348074515945,9.68306416572697,-2.33655976960757,0.347394377993153,-1.29640332769918,-0.749097803390578,-1.90084108925808,-1.82588681405429,0.531721947496456,-0.596999551172853,-0.849425804033772,-1.80936088167453,-0.909990220687798
"4137","CNAG_05981",4092,680,3240,1677,2866,2808,12.2603916269007,10.5468009518467,12.8001202852176,11.9215704636262,12.3191225813235,12.4715534211076,-1.71359067505404,0.539728658316877,-0.338821163274464,0.0587309544228241,0.211161794206884,-1.26076944020955,0.736170554174991,0.13707379185309,0.164085383447795,0.575258745890317,0.0703638070313276
"4138","CNAG_06006",1667,1457,725,1742,2281,1625,10.9652672875367,11.6456807670831,10.6408809064255,11.9764185217905,11.9898228234146,11.6826351161672,0.680413479546383,-0.324386381111179,1.01115123425373,1.02455553587788,0.717367828630483,0.910916687800953,-0.182371452604454,1.1719497405312,1.37581993607622,1.14680571428171,0.884624125217128
"4139","CNAG_06008",2926,2581,1507,1276,1582,1797,11.7766324264369,12.4704139286123,11.6960384863522,11.5274329730995,11.462062696904,11.8277437983296,0.693781502175364,-0.0805939400847446,-0.249199453337452,-0.314569729532924,0.0511113718926453,0.923043295537411,0.0767764476176027,0.205776938867829,-0.304261918903458,0.394549059630597,0.259176764549996
"4140","CNAG_06014",2479,11,14,3,12,8,11.5375350721727,4.65433557651415,4.991571221915,2.98875301594462,4.48489273343805,4.10250034274145,-6.8831994956585,-6.54596385025766,-8.54878205622803,-7.05264233873461,-7.43503472943121,-5.95030506251567,-6.79581988607474,-6.15660382945405,-8.75792478425351,-8.0579066958973,-7.14371205163905
"4141","CNAG_06020",2546,1379,1320,1522,3704,1982,11.5759964482866,11.5663278149413,11.504958598123,11.7816940070774,12.6891041951946,11.9690733059032,-0.00966863334528334,-0.0710378501635898,0.205697558790833,1.11310774690802,0.393076857616615,0.284918713288186,0.0869344354000538,0.554496644425562,1.48691855157761,0.780655355029816,0.638784739944246
"4142","CNAG_06035",4483,1853,2426,2563,4121,2628,12.3920243339576,11.9924465412513,12.3827738925549,12.5333926865931,12.8429924542067,12.3759931594485,-0.399577792706273,-0.00925044140262443,0.141368352635494,0.450968120249176,-0.0160311745091075,-0.0687817224196345,0.15261357283824,0.505182489284604,0.656190612267708,0.318739772035484,0.31278894480128
"4143","CNAG_06048",1978,421,583,673,1047,227,11.2119421470691,9.8556796364968,10.3266158525776,10.6049208862344,10.8668358262565,8.84565998600311,-1.35626251057233,-0.885326294491582,-0.607021260834733,-0.34510632081259,-2.36628216106602,-0.936624381204051,-0.77864260888494,-0.0685258418182721,-0.342573475146227,-2.33488095742705,-0.892249452896108
"4144","CNAG_06049",2617,2387,465,266,547,445,11.6156651328161,12.3577030146359,10.0006357475256,9.26715731694351,9.9308931265167,9.81523595555869,0.742037881819812,-1.61502938529042,-2.34850781587255,-1.68477200629935,-1.80042917725736,0.966818370054501,-1.55430662442986,-1.4035328049642,-2.02333334732649,-1.69598782803296,-1.1420684469398
"4145","CNAG_06051",2807,4111,1390,1161,1561,1765,11.7167491531979,13.1418785431913,11.5794805524151,11.3912210256086,11.4427905140412,11.8018287686784,1.42512938999349,-0.137268600782775,-0.325528127589264,-0.273958639156668,0.0850796154805238,1.58647491894222,0.016532088711907,0.147264106070419,-0.253310781011846,0.432901914642171,0.385972449470973
"4146","CNAG_06064",2511,1300,2118,1779,1072,820,11.5560326444301,11.4812458909586,12.186936214641,12.0067329621641,10.9008612729306,10.696322005362,-0.0747867534714839,0.630903570210949,0.450700317733975,-0.655171371499458,-0.859710639068036,0.225847755583939,0.833088189811274,0.742313419830961,-0.731584629649801,-0.633841602881942,0.087164626538886
"4147","CNAG_06065",2761,1818,1309,644,2205,979,11.6929181184857,11.9649426759198,11.4928899372942,10.5414167836682,11.9409472584627,10.951865735378,0.272024557434175,-0.200028181191421,-1.15150133481749,0.248029139977042,-0.741052383107638,0.540452603484326,-0.0501804533720139,-0.485919067139734,0.401581049420952,-0.499866972283162,-0.0187865679779264
"4148","CNAG_06071",3129,1689,1393,912,1620,1931,11.8733776377757,11.8587873673573,11.5825899121535,11.0431054247,11.4962949146511,11.9314740117658,-0.0145902704184202,-0.290787725622241,-0.830272213075736,-0.377082723124634,0.0580963739900966,0.280454121638128,-0.14665655929774,-0.239667889919944,-0.382691434757357,0.402435683853779,-0.0172252156966272
"4149","CNAG_06075",3937,3535,1390,2274,3104,1948,12.2046937712453,12.92412539415,11.5794805524151,12.3608223900715,12.4341908817547,11.9441163015775,0.719431622904727,-0.625213218830231,0.156128618826173,0.229497110509355,-0.260577469667808,0.946311430332712,-0.502146105982164,0.516497568396436,0.378330553557102,0.0426275091928376,0.276324191099385
"4150","CNAG_06088",2393,1557,1147,611,1760,876,11.4866146391124,11.7414199145798,11.3023609299766,10.465580757921,11.6158368051868,10.7915733810402,0.25480527546733,-0.184253709135794,-1.02103388119146,0.129222166074364,-0.695041258072207,0.524832381727468,-0.0334124137514418,-0.385903963060511,0.252524462815738,-0.447916744040185,-0.0179752552617863
"4151","CNAG_06090",1846,2193,2422,3803,4660,1290,11.1123457629468,12.2354345763709,12.3803936532716,13.1026177955133,13.0203052334959,11.3496804332377,1.12308881342407,1.2680478903248,1.99027203256649,1.90795947054911,0.23733467029084,1.31248319299987,1.51036354749151,1.92253439461723,2.48414860374832,0.604810009531222,1.56686794967763
"4152","CNAG_06094",2563,1874,1084,416,1654,773,11.5855943732859,12.0087006451842,11.2208934947844,9.91147008481946,11.5262500703192,10.6112193751396,0.423106271898378,-0.364700878501427,-1.67412428846641,-0.0593443029666822,-0.974374998146246,0.677504188322832,-0.225225190411926,-0.886556832733077,0.0159468167384969,-0.763306805501103,-0.236327564716955
"4153","CNAG_06105",2562,1090,1599,1884,1609,1958,11.5850315535606,11.2271596221889,11.7815039898507,12.0894458776547,11.4864688417404,11.951501519171,-0.357871931371736,0.196472436290135,0.504414324094112,-0.0985627118201808,0.366469965610371,-0.0309488555288667,0.371294068251701,0.783490064176452,-0.0332570470058888,0.750614052812228,0.368238456541125
"4154","CNAG_06113",635,92,175,734,190,211,9.57401395571364,7.66712281233545,8.59309175784942,10.7300174568971,8.40812614848321,8.74044846302133,-1.90689114337819,-0.980922197864217,1.15600350118341,-1.16588780723043,-0.833565492692308,-1.43611915495037,-0.880259695635233,1.28299210512437,-1.37233530389556,-0.604321648292283,-0.602008739529815
"4155","CNAG_06114",2944,85,19,38,37,25,11.7854778142123,7.55353622138928,5.4201603951277,6.47378304815697,6.06517955802275,5.68808601733678,-4.231941592823,-6.36531741908458,-5.31169476605531,-5.72029825618953,-6.0973917968755,-3.54525492995768,-6.60379529694469,-3.67508362466676,-7.08635067875947,-6.54760118608067,-5.49161714328186
